gender,age,ethnic_group,social_class,religion,marital_status,income,education,party_id,eu_vote,x01_1,x01_2,x01_3,x01_4,x01_5,x01_6,wt_vote
male,25-34,british,working_class,no_religion,married,4,gcse,labour,leave,1,1,1,0,1,0,0.9476659035209818
male,35-44,british,working_class,no_religion,married,8,gcse,labour,remain,0,0,1,0,1,1,0.9468384871232511
male,55-64,british,working_class,christian,single,4,below_gcse,ukip,leave,1,1,1,1,1,1,0.4404060200314232
female,35-44,british,working_class,no_religion,single,3,a_level,labour,leave,1,0,1,0,0,0,0.41586943755508693
male,18-24,british,middle_class,no_religion,married,5,gcse,no_party,remain,0,0,0,0,0,0,1.8560257760676813
female,25-34,british,working_class,christian,single,5,a_level,labour,leave,1,0,1,0,1,1,0.45034162583143966
male,25-34,british,working_class,christian,single,7,gcse,labour,no_vote,0,0,1,0,1,1,0.8443501759794437
female,65-74,british,working_class,no_religion,married,6,gcse,cons,remain,1,1,1,1,1,1,1.4042764188264976
male,18-24,other,middle_class,christian,married,10,postgrad,labour,no_vote,1,0,1,1,1,1,1.0687764032435476
male,18-24,other,middle_class,christian,single,12,undergrad,lib_dem,remain,1,0,1,1,1,1,0.663586222943322
male,25-34,british,middle_class,no_religion,single,2,postgrad,no_party,no_vote,1,1,1,1,1,1,0.7055648905090902
female,18-24,british,working_class,no_religion,single,10,a_level,labour,remain,1,0,1,1,0,0,0.9899277448598872
female,18-24,british,working_class,no_religion,married,3,undergrad,labour,remain,1,0,1,0,1,1,0.5700413368525139
male,18-24,british,middle_class,no_religion,single,4,a_level,labour,remain,1,1,1,1,1,1,0.9280128880338406
female,18-24,british,middle_class,no_religion,single,10,a_level,labour,remain,1,0,1,0,0,1,2.4748193621497165
female,18-24,british,middle_class,no_religion,single,5,undergrad,lib_dem,remain,1,0,1,1,0,0,0.28502066842625695
female,18-24,other,middle_class,other_religion,single,3,undergrad,cons,no_vote,0,0,1,0,0,0,1.4648463749226524
male,75-84,british,middle_class,no_religion,married,3,no_qual,cons,leave,1,0,1,0,0,0,1.1253165655827342
male,18-24,british,working_class,christian,single,5,a_level,labour,no_vote,0,0,1,1,0,0,1.8560257760676813
female,65-74,british,working_class,no_religion,separated,2,no_qual,labour,remain,1,0,1,1,0,0,0.40985301639937466
female,25-34,british,middle_class,no_religion,single,4,no_qual,no_party,no_vote,1,0,1,0,1,1,0.45034162583143966
female,75-84,british,working_class,no_religion,married,6,no_qual,cons,leave,1,1,1,0,0,0,1.0282262262600026
male,35-44,british,middle_class,no_religion,married,11,postgrad,lib_dem,remain,1,1,1,1,1,1,0.37688280959787546
female,45-54,british,middle_class,christian,single,6,postgrad,plaid_cymru,remain,1,0,1,1,1,1,0.35401439845090726
male,45-54,british,working_class,no_religion,single,9,undergrad,labour,remain,1,1,1,1,1,1,0.40300443742599407
female,45-54,british,working_class,christian,single,6,undergrad,cons,leave,1,1,1,1,0,1,0.4217764239501498
male,55-64,british,middle_class,no_religion,married,13,undergrad,plaid_cymru,remain,1,1,1,1,1,1,1.062066450677187
male,45-54,other,working_class,other_religion,married,2,undergrad,labour,remain,0,0,1,0,0,0,1.3808111823393325
male,25-34,british,working_class,no_religion,married,8,gcse,labour,leave,1,0,1,0,1,0,0.9857303359454174
female,25-34,other,working_class,other_religion,married,12,undergrad,labour,remain,1,1,1,0,1,1,0.7526385354343342
female,85plus,british,working_class,christian,widowed,3,no_qual,labour,remain,1,1,1,0,0,1,0.4488489090109166
male,25-34,british,working_class,no_religion,married,7,undergrad,no_party,leave,1,0,1,0,0,0,1.4111297810181804
female,75-84,british,working_class,christian,widowed,2,no_qual,no_party,leave,1,0,0,0,0,0,0.431516400978239
female,45-54,british,working_class,christian,separated,4,gcse,labour,leave,1,1,1,1,1,1,0.9145261322520873
male,55-64,british,middle_class,christian,married,15,postgrad,labour,leave,1,1,1,1,1,1,0.4217856594950255
male,55-64,british,middle_class,christian,married,11,gcse,cons,no_vote,1,1,1,1,1,1,0.5010265866908555
female,75-84,british,middle_class,christian,widowed,8,a_level,cons,remain,1,1,1,0,0,1,0.5141131131300013
male,45-54,british,working_class,no_religion,married,6,undergrad,cons,leave,1,1,1,1,1,1,0.9232053894788166
female,65-74,british,working_class,christian,widowed,5,undergrad,labour,remain,1,1,1,1,0,1,0.27921008748234555
male,85plus,british,middle_class,no_religion,widowed,6,undergrad,cons,remain,1,1,1,0,1,1,0.4620515489326831
female,65-74,british,working_class,christian,widowed,1,undergrad,cons,leave,1,0,1,1,1,1,0.33265379245709714
male,55-64,british,working_class,christian,separated,1,a_level,labour,leave,1,0,1,1,1,1,0.43742365459717086
female,75-84,british,working_class,christian,widowed,3,gcse,cons,leave,1,1,1,1,1,0,0.5141131131300013
male,18-24,british,working_class,no_religion,married,1,gcse,labour,leave,1,0,1,1,1,1,1.0834017471745585
female,55-64,british,middle_class,christian,married,11,no_qual,labour,leave,1,0,1,0,0,1,0.7993670179562289
female,85plus,british,working_class,christian,widowed,1,no_qual,labour,leave,1,0,1,0,1,0,0.4488489090109166
female,35-44,british,working_class,christian,married,10,gcse,labour,leave,1,0,1,0,1,0,1.4821233157359688
male,25-34,british,working_class,no_religion,married,11,a_level,no_party,leave,1,0,1,0,0,1,1.1290589807521514
male,45-54,british,working_class,no_religion,married,2,gcse,no_party,no_vote,1,0,1,0,1,1,1.501320497374692
female,65-74,british,middle_class,christian,married,3,undergrad,labour,no_vote,1,0,1,0,0,0,0.8712749471435264
male,55-64,british,middle_class,christian,separated,3,undergrad,labour,leave,1,1,1,1,1,1,0.4217856594950255
male,55-64,british,working_class,no_religion,married,7,undergrad,ukip,leave,1,0,1,0,1,0,0.7314093573926024
male,75-84,british,middle_class,no_religion,married,5,below_gcse,lib_dem,remain,1,1,1,1,1,1,0.5225058832528969
male,85plus,british,middle_class,christian,widowed,5,no_qual,cons,leave,1,0,1,0,1,1,0.8415514657607974
female,55-64,british,middle_class,christian,married,11,postgrad,lib_dem,remain,1,1,1,1,1,1,1.073676624069372
male,75-84,british,middle_class,no_religion,married,7,undergrad,labour,remain,1,1,1,1,1,1,0.8581572868197177
female,65-74,british,working_class,christian,married,3,no_qual,cons,leave,1,1,1,0,0,1,0.9388941621853387
female,65-74,british,working_class,christian,married,6,no_qual,labour,remain,1,1,1,1,1,1,0.8197060327987493
male,65-74,british,middle_class,no_religion,married,8,below_gcse,cons,remain,1,1,1,1,1,1,1.5368753260754355
male,45-54,british,working_class,christian,married,12,undergrad,cons,remain,1,0,1,1,1,1,1.3848080842182249
male,75-84,british,working_class,christian,married,3,no_qual,labour,no_vote,1,0,1,0,0,0,1.6831029315215948
male,25-34,british,working_class,no_religion,married,11,a_level,labour,leave,1,1,1,0,1,0,0.9857303359454174
female,25-34,other,working_class,no_religion,single,3,a_level,labour,no_vote,1,0,1,0,1,1,0.45034162583143966
male,45-54,british,working_class,christian,married,11,undergrad,labour,leave,1,1,1,1,1,1,0.9232053894788166
male,75-84,british,working_class,christian,married,5,no_qual,labour,remain,1,0,1,0,1,1,0.9824630025066106
male,18-24,british,working_class,no_religion,single,5,a_level,cons,leave,0,0,1,1,1,0,1.8560257760676813
female,25-34,british,working_class,no_religion,married,14,postgrad,cons,leave,1,0,1,1,1,1,0.8620748157022687
female,35-44,british,working_class,christian,married,11,postgrad,labour,leave,1,0,1,0,1,1,0.6887320437772401
male,55-64,british,middle_class,christian,married,14,undergrad,cons,remain,1,1,1,1,1,1,1.1750586206490048
male,25-34,british,working_class,no_religion,single,12,undergrad,labour,leave,1,0,0,0,0,0,1.4111297810181804
male,65-74,british,middle_class,christian,married,9,undergrad,labour,leave,0,0,1,1,1,1,1.092193956044556
male,35-44,british,working_class,christian,separated,4,a_level,labour,leave,0,0,1,0,0,1,1.8936769742465023
female,35-44,british,working_class,no_religion,married,7,a_level,labour,remain,0,0,1,0,1,0,0.8651469233355858
male,35-44,british,working_class,christian,married,10,undergrad,plaid_cymru,remain,1,1,0,0,1,0,0.7246586114985382
male,25-34,british,middle_class,no_religion,married,10,undergrad,no_party,remain,1,0,0,0,0,1,1.4111297810181804
male,25-34,british,working_class,no_religion,married,13,a_level,labour,remain,1,1,1,1,1,1,0.9857303359454174
female,45-54,british,working_class,no_religion,separated,8,below_gcse,lib_dem,remain,1,0,1,0,1,1,0.5237507181725429
male,55-64,british,working_class,no_religion,married,11,gcse,cons,leave,1,0,1,1,1,1,1.002053173381711
male,75-84,british,working_class,no_religion,married,8,postgrad,labour,remain,1,1,1,1,1,1,1.2101889351699744
male,75-84,british,working_class,christian,married,6,gcse,no_party,leave,1,1,1,0,0,1,1.1253165655827342
female,65-74,british,middle_class,no_religion,married,11,postgrad,cons,leave,1,1,1,1,1,1,0.6653075849141943
male,65-74,british,working_class,no_religion,married,11,gcse,no_party,remain,1,1,1,1,1,1,0.9542213784568245
female,65-74,british,middle_class,christian,separated,5,postgrad,cons,leave,1,1,1,1,0,1,0.33265379245709714
male,25-34,british,working_class,no_religion,married,3,gcse,labour,leave,1,1,1,1,0,0,0.9857303359454174
female,25-34,british,working_class,no_religion,single,3,no_qual,no_party,no_vote,1,0,0,0,1,0,0.7715011238990624
male,75-84,british,middle_class,no_religion,separated,9,postgrad,labour,leave,1,1,1,1,1,1,0.8067926234466494
male,75-84,british,middle_class,no_religion,married,12,undergrad,no_party,leave,1,1,1,1,1,1,0.7756379534767293
male,55-64,british,middle_class,no_religion,married,7,postgrad,labour,remain,1,1,1,1,1,1,0.7364839692502463
female,45-54,british,working_class,christian,married,11,undergrad,cons,remain,1,0,1,0,1,1,1.2653292718504494
male,75-84,british,working_class,christian,widowed,5,a_level,labour,remain,1,1,1,1,1,1,0.9824630025066106
male,35-44,british,working_class,christian,married,2,gcse,labour,leave,1,1,1,0,0,1,0.9468384871232511
male,18-24,other,working_class,other_religion,single,13,gcse,labour,leave,1,0,0,0,1,0,1.0834017471745585
female,65-74,british,middle_class,christian,married,7,gcse,plaid_cymru,leave,1,1,1,1,1,1,0.7880527055594643
female,65-74,british,working_class,no_religion,separated,3,below_gcse,cons,leave,1,0,1,1,0,1,0.46944708109266936
female,45-54,british,working_class,no_religion,separated,4,no_qual,labour,no_vote,1,0,1,0,1,1,0.45726306612604367
female,35-44,british,middle_class,christian,widowed,8,undergrad,cons,leave,1,1,1,1,1,1,0.3310681688232793
female,65-74,british,working_class,christian,single,5,a_level,labour,leave,1,1,1,1,0,1,0.8197060327987493
male,55-64,british,working_class,no_religion,married,11,undergrad,cons,leave,0,1,1,0,1,1,0.4217856594950255
female,35-44,british,middle_class,no_religion,married,11,postgrad,no_party,remain,1,1,1,1,1,1,0.6887320437772401
female,45-54,british,middle_class,christian,separated,11,undergrad,plaid_cymru,remain,1,1,1,1,1,1,0.36823392148855705
female,65-74,british,middle_class,christian,married,9,gcse,cons,leave,1,1,1,1,0,1,0.7880527055594643
female,65-74,other,working_class,christian,married,7,undergrad,plaid_cymru,leave,1,1,1,1,1,1,0.5584201749646911
female,55-64,british,middle_class,christian,married,14,a_level,cons,leave,1,1,1,1,1,1,0.4577988916588045
male,55-64,british,working_class,no_religion,separated,14,below_gcse,cons,leave,1,1,1,0,1,1,0.46497891664320073
female,25-34,british,working_class,christian,married,6,a_level,no_party,leave,1,0,1,0,1,1,0.8358812360895516
female,35-44,other,working_class,christian,single,6,a_level,labour,remain,1,0,1,0,0,1,0.4014508309895255
female,25-34,british,middle_class,no_religion,single,7,undergrad,no_party,remain,1,1,1,1,1,1,0.6984879847226868
female,18-24,other,middle_class,no_religion,single,6,a_level,labour,remain,0,1,1,1,1,1,0.9187048004780028
male,35-44,other,middle_class,other_religion,married,15,undergrad,labour,no_vote,1,0,1,0,1,1,0.8012486689575534
male,45-54,other,working_class,christian,married,8,undergrad,green_party,remain,1,1,1,1,1,1,0.7480184552855446
female,35-44,other,middle_class,other_religion,single,13,undergrad,labour,remain,1,1,1,1,1,1,1.0198094062235057
male,65-74,british,working_class,no_religion,married,2,no_qual,labour,leave,1,1,1,1,0,1,0.8325621359973165
female,35-44,british,working_class,christian,married,2,below_gcse,no_party,no_vote,1,0,1,0,0,0,1.375488071869056
male,65-74,british,working_class,christian,single,3,no_qual,cons,remain,1,0,1,1,1,0,0.953619587836257
male,65-74,british,working_class,no_religion,married,7,no_qual,no_party,leave,1,1,1,0,1,1,0.4768097939181285
male,65-74,british,working_class,no_religion,separated,4,no_qual,cons,remain,1,1,0,0,1,1,0.953619587836257
male,25-34,british,middle_class,christian,married,12,postgrad,cons,leave,1,0,1,0,0,1,0.8755954223003604
male,45-54,british,middle_class,christian,single,8,undergrad,labour,leave,1,0,1,0,0,1,0.6407325526311022
male,55-64,other,middle_class,other_religion,married,15,gcse,labour,leave,1,1,1,0,1,0,1.390910614192622
female,55-64,other,working_class,no_religion,separated,5,undergrad,labour,remain,1,1,0,1,1,1,0.3122624454824141
female,35-44,british,working_class,christian,married,12,undergrad,labour,leave,1,1,1,1,1,1,0.31958970649455537
female,65-74,british,working_class,christian,married,5,no_qual,cons,remain,1,1,1,0,0,0,1.618324436698136
female,55-64,british,working_class,christian,married,6,gcse,lib_dem,leave,1,0,1,0,0,0,0.7890848226602541
female,35-44,other,middle_class,other_religion,married,7,a_level,labour,remain,1,0,1,0,0,1,0.802901661979051
female,18-24,other,working_class,other_religion,married,11,postgrad,no_party,no_vote,0,0,1,0,0,0,0.90630277720907
female,55-64,british,working_class,no_religion,single,4,no_qual,labour,leave,1,0,1,1,0,0,0.7418544641802286
female,35-44,other,middle_class,other_religion,married,6,gcse,labour,remain,1,0,1,0,0,0,0.802901661979051
male,18-24,other,working_class,other_religion,married,2,postgrad,labour,leave,1,1,1,0,1,1,1.4474543739670616
male,55-64,other,working_class,other_religion,married,4,undergrad,labour,remain,0,1,1,0,1,1,1.0252435516711296
female,75-84,british,working_class,christian,married,5,no_qual,cons,remain,1,1,1,1,1,0,1.4313716959859744
male,35-44,other,working_class,other_religion,married,10,gcse,labour,remain,1,0,1,1,0,1,0.8787157122468366
female,75-84,british,working_class,christian,widowed,4,no_qual,ukip,leave,1,0,1,0,1,1,1.4272403998978893
female,85plus,british,working_class,christian,married,5,no_qual,labour,remain,1,0,0,1,1,1,0.8331105972911348
female,35-44,british,middle_class,christian,single,9,postgrad,labour,remain,1,0,1,0,1,1,0.6391794129891107
female,25-34,british,working_class,no_religion,married,9,undergrad,no_party,remain,1,1,1,1,0,1,0.742957404946366
male,55-64,british,middle_class,no_religion,single,3,undergrad,no_party,leave,1,1,0,1,1,1,0.34174785055704343
female,35-44,other,working_class,no_religion,single,10,undergrad,no_party,remain,1,0,1,1,1,1,0.31958970649455537
female,25-34,british,working_class,no_religion,married,5,undergrad,no_party,remain,1,0,1,0,1,1,0.6984879847226868
female,55-64,british,working_class,no_religion,widowed,4,gcse,labour,leave,1,0,1,1,1,1,0.3709272320901143
male,55-64,other,working_class,no_religion,single,3,a_level,no_party,no_vote,0,0,1,0,1,1,0.695455307096311
female,65-74,british,working_class,christian,married,6,gcse,cons,leave,1,1,1,1,1,0,0.871342962574031
male,65-74,other,middle_class,christian,separated,5,no_qual,labour,remain,1,0,0,1,0,0,0.41628106799865827
male,65-74,other,working_class,christian,widowed,6,no_qual,cons,remain,1,1,1,1,1,1,0.4768097939181285
male,35-44,british,middle_class,no_religion,married,14,undergrad,no_party,remain,1,1,1,1,1,1,0.7440699911177027
male,65-74,british,working_class,christian,married,4,no_qual,no_party,leave,1,1,1,1,1,0,0.8325621359973165
female,18-24,other,middle_class,christian,single,6,a_level,labour,no_vote,1,0,1,1,0,0,2.360813698239621
male,45-54,british,working_class,christian,married,9,a_level,labour,leave,1,1,1,0,1,1,0.4644346873314386
female,65-74,british,working_class,no_religion,widowed,4,gcse,lib_dem,leave,1,1,1,0,1,1,1.3032420738511206
male,65-74,other,working_class,other_religion,separated,15,no_qual,labour,remain,1,1,0,1,1,1,0.8325621359973165
male,55-64,other,middle_class,other_religion,married,8,postgrad,labour,remain,1,1,0,1,1,1,0.6834957011140869
female,35-44,british,working_class,other_religion,separated,3,gcse,labour,remain,1,1,0,1,1,1,0.687744035934528
male,45-54,british,working_class,christian,married,2,below_gcse,labour,remain,1,1,1,0,1,1,2.127860472921122
male,25-34,british,middle_class,christian,married,13,gcse,cons,leave,1,1,1,0,1,1,1.0478258751972005
female,45-54,british,working_class,no_religion,married,13,a_level,cons,leave,1,1,1,1,1,1,0.9027626542953275
male,65-74,british,working_class,christian,single,3,no_qual,ukip,leave,1,1,1,0,1,1,0.4191192827478723
male,65-74,british,working_class,no_religion,single,1,undergrad,cons,leave,1,1,1,1,1,1,0.3378710670825155
female,45-54,other,working_class,christian,married,9,gcse,labour,no_vote,1,0,1,1,0,1,0.8487281543780664
male,55-64,british,working_class,no_religion,widowed,5,a_level,ukip,leave,1,0,1,0,0,1,0.40871985542697037
female,25-34,other,middle_class,other_religion,married,4,below_gcse,labour,remain,1,0,1,0,0,0,0.4179406180447758
female,45-54,british,working_class,no_religion,single,2,a_level,labour,leave,1,0,1,0,0,0,0.4860681009673297
male,55-64,british,working_class,christian,married,15,postgrad,cons,remain,1,1,1,1,1,1,0.6834957011140869
female,55-64,british,working_class,no_religion,separated,3,a_level,no_party,leave,1,0,1,1,0,1,0.42486135135042774
female,25-34,british,working_class,no_religion,married,6,a_level,labour,no_vote,1,0,1,0,0,0,1.4319869097124118
male,65-74,british,middle_class,christian,widowed,4,no_qual,cons,remain,1,1,1,1,1,1,0.4768097939181285
female,65-74,british,middle_class,christian,married,8,gcse,cons,leave,1,1,1,1,1,1,0.871342962574031
female,65-74,british,working_class,no_religion,married,10,undergrad,cons,remain,1,1,1,0,1,1,0.6174402881713436
male,45-54,british,middle_class,no_religion,married,15,postgrad,lib_dem,remain,1,1,1,1,1,1,0.7956412458713653
female,55-64,british,middle_class,christian,married,14,undergrad,no_party,leave,1,1,1,1,0,1,0.7153329984217323
female,25-34,british,working_class,no_religion,married,11,a_level,labour,leave,1,0,1,1,1,0,0.8358812360895516
female,35-44,british,working_class,christian,married,7,no_qual,cons,leave,0,0,0,0,0,0,0.919646376966603
male,55-64,british,working_class,no_religion,married,6,no_qual,labour,leave,1,1,1,1,1,1,0.811904128170348
female,25-34,british,working_class,no_religion,single,5,a_level,labour,no_vote,1,0,1,0,0,0,0.7159934548562059
male,65-74,british,working_class,christian,married,7,gcse,labour,leave,1,1,1,0,0,1,0.8325621359973165
male,18-24,british,working_class,no_religion,single,10,undergrad,labour,leave,1,0,1,0,0,1,0.5789817495868246
female,18-24,british,middle_class,christian,single,9,a_level,labour,remain,1,0,1,0,1,0,2.360813698239621
male,65-74,british,working_class,christian,married,8,no_qual,cons,leave,1,1,1,1,1,1,0.953619587836257
female,18-24,british,working_class,no_religion,single,3,gcse,labour,no_vote,0,1,1,0,0,1,0.7869378994132068
female,55-64,british,working_class,christian,separated,1,a_level,labour,no_vote,1,0,1,0,0,1,0.3709272320901143
female,55-64,british,working_class,no_religion,married,8,a_level,ukip,leave,1,0,1,0,1,1,0.8497227027008555
female,45-54,british,working_class,christian,separated,3,a_level,no_party,no_vote,0,0,1,0,0,0,0.7269977806054962
female,55-64,british,working_class,christian,married,5,undergrad,lib_dem,remain,1,0,1,1,1,1,1.6048538297767099
male,65-74,british,middle_class,christian,married,14,undergrad,cons,leave,1,1,1,1,1,1,0.675742134165031
male,18-24,british,middle_class,no_religion,single,4,gcse,cons,no_vote,1,0,1,1,1,1,2.5837337105734424
male,65-74,british,working_class,no_religion,separated,4,undergrad,labour,remain,1,1,1,1,1,1,0.294979948912514
female,25-34,british,middle_class,christian,married,7,a_level,cons,leave,1,0,1,0,1,1,0.9574212967118985
male,65-74,british,working_class,christian,widowed,4,a_level,labour,leave,1,0,1,1,1,1,0.4768097939181285
male,55-64,british,middle_class,christian,separated,3,undergrad,cons,leave,1,0,1,0,1,1,0.3914391854990445
male,55-64,british,middle_class,christian,married,10,undergrad,cons,leave,1,1,1,1,1,1,0.782878370998089
male,65-74,british,working_class,no_religion,married,4,gcse,labour,leave,1,1,1,1,1,1,0.8325621359973165
male,55-64,british,middle_class,christian,married,6,undergrad,labour,leave,1,1,1,1,1,1,1.1709281828348408
male,35-44,british,middle_class,no_religion,married,6,undergrad,no_party,no_vote,1,0,1,1,1,1,0.7440699911177027
female,45-54,british,working_class,christian,separated,1,undergrad,labour,leave,1,0,1,0,0,0,1.3669614701758248
male,55-64,british,working_class,no_religion,married,11,gcse,no_party,no_vote,1,0,1,1,1,1,1.390910614192622
female,35-44,british,working_class,christian,married,14,a_level,labour,remain,1,0,1,0,0,0,1.2043524929685758
female,45-54,other,working_class,christian,single,1,gcse,labour,remain,0,0,0,0,0,0,0.7269977806054962
male,65-74,british,working_class,christian,married,2,undergrad,cons,leave,1,1,1,1,1,1,0.675742134165031
male,25-34,british,working_class,christian,single,8,a_level,cons,leave,1,1,1,1,1,1,0.5239129375986002
male,35-44,british,working_class,christian,married,8,gcse,labour,leave,0,0,1,0,0,0,1.5097260836891548
male,18-24,other,working_class,christian,single,11,a_level,no_party,remain,1,0,1,1,1,1,1.5081803563093379
male,55-64,other,middle_class,other_religion,separated,6,undergrad,labour,no_vote,0,0,1,0,1,1,0.5854640914174204
male,18-24,british,working_class,no_religion,single,8,a_level,lib_dem,remain,1,1,1,1,1,1,2.5837337105734424
female,75-84,british,working_class,christian,married,4,below_gcse,cons,leave,1,1,1,0,1,1,0.9542477973239829
female,25-34,british,working_class,christian,single,3,a_level,no_party,no_vote,1,0,1,0,1,0,0.7159934548562059
female,25-34,british,working_class,no_religion,married,7,below_gcse,labour,leave,0,0,0,0,0,1,1.4319869097124118
male,18-24,british,working_class,no_religion,single,4,a_level,labour,leave,1,0,1,0,0,1,1.0054535708728916
male,35-44,british,middle_class,christian,single,2,undergrad,cons,remain,1,1,1,1,1,1,1.7976061468115192
female,75-84,british,working_class,christian,widowed,4,a_level,cons,leave,1,0,0,0,0,1,0.47712389866199145
female,45-54,british,working_class,no_religion,married,3,undergrad,cons,leave,1,0,1,0,1,1,0.3417403675439562
female,45-54,british,working_class,no_religion,married,7,undergrad,cons,leave,1,1,1,1,0,1,0.7828612288592685
female,45-54,british,working_class,christian,separated,6,undergrad,cons,leave,1,0,1,1,1,1,0.7828612288592685
female,45-54,british,middle_class,christian,single,6,undergrad,labour,remain,1,1,1,1,1,1,0.3914306144296342
female,35-44,british,middle_class,christian,married,14,postgrad,labour,remain,1,0,1,0,1,1,0.6391794129891107
male,45-54,british,working_class,no_religion,married,8,gcse,labour,leave,1,0,1,1,1,1,1.5912892022467784
female,55-64,british,working_class,no_religion,single,6,a_level,cons,leave,1,1,1,1,1,0,0.42486135135042774
female,45-54,british,working_class,christian,married,3,gcse,labour,leave,1,0,1,0,0,1,0.8487281543780664
female,75-84,british,middle_class,christian,widowed,2,no_qual,cons,leave,1,0,1,0,1,1,0.47712389866199145
female,25-34,british,working_class,no_religion,married,5,a_level,labour,no_vote,1,0,1,0,0,0,1.4319869097124118
male,65-74,british,working_class,christian,married,14,below_gcse,lib_dem,remain,1,1,1,1,1,1,0.953619587836257
female,45-54,british,working_class,christian,married,14,undergrad,cons,remain,1,1,1,1,0,1,1.1742918432889022
male,75-84,british,middle_class,christian,married,13,below_gcse,cons,leave,1,1,1,1,1,1,1.0443527178891265
female,75-84,other,working_class,no_religion,widowed,7,postgrad,labour,remain,1,1,1,1,1,1,0.34207266975694445
male,45-54,british,working_class,no_religion,married,6,a_level,labour,no_vote,0,0,0,0,0,0,2.386933803370167
male,75-84,british,working_class,christian,married,6,no_qual,cons,leave,1,1,1,1,1,1,1.0443527178891265
male,55-64,british,working_class,no_religion,single,3,gcse,no_party,leave,1,1,1,1,1,1,0.695455307096311
female,25-34,british,working_class,no_religion,married,8,gcse,labour,no_vote,1,0,1,0,0,1,0.8358812360895516
male,55-64,british,working_class,christian,married,4,no_qual,no_party,leave,1,0,0,0,0,0,1.390910614192622
female,65-74,british,working_class,christian,married,8,no_qual,cons,remain,1,0,1,0,0,0,0.871342962574031
female,65-74,british,working_class,christian,widowed,4,no_qual,cons,no_vote,1,1,1,0,1,1,0.6516210369255603
male,75-84,british,working_class,no_religion,married,6,undergrad,labour,leave,1,1,1,1,1,1,0.4288080400583523
female,55-64,british,working_class,no_religion,married,4,gcse,labour,remain,1,1,1,1,1,1,0.3709272320901143
male,65-74,british,working_class,christian,married,5,gcse,cons,leave,1,1,1,1,1,1,0.953619587836257
male,65-74,british,middle_class,christian,married,4,undergrad,cons,leave,1,1,1,0,1,1,0.675742134165031
female,35-44,british,working_class,christian,married,10,postgrad,lib_dem,remain,1,1,1,0,1,1,0.6391794129891107
female,55-64,british,working_class,no_religion,married,7,gcse,no_party,leave,1,0,1,0,1,1,0.8497227027008555
female,75-84,british,working_class,christian,married,3,no_qual,labour,leave,1,0,0,1,1,1,0.8331105972911348
male,45-54,british,working_class,christian,married,9,undergrad,cons,leave,1,1,1,0,1,1,0.8567829597112665
male,75-84,british,working_class,christian,married,7,no_qual,cons,leave,1,1,1,0,0,1,1.0443527178891265
female,85plus,british,working_class,christian,widowed,4,no_qual,labour,leave,1,0,1,0,1,0,0.4165552986455674
male,65-74,british,middle_class,christian,married,11,undergrad,other_party,leave,1,1,1,1,1,1,0.675742134165031
female,45-54,british,middle_class,no_religion,married,5,undergrad,no_party,leave,1,1,1,1,1,1,0.7828612288592685
female,65-74,british,middle_class,no_religion,married,12,undergrad,lib_dem,remain,1,1,1,1,1,1,0.5733785371938024
female,85plus,british,middle_class,christian,widowed,4,no_qual,cons,leave,1,0,1,0,0,1,0.47712389866199145
male,65-74,british,middle_class,christian,married,10,undergrad,cons,remain,1,1,1,1,1,1,0.675742134165031
male,45-54,british,working_class,christian,married,8,gcse,cons,leave,1,0,1,1,1,1,1.063930236460561
male,85plus,british,middle_class,christian,widowed,6,no_qual,cons,leave,1,0,0,0,1,1,0.5221763589445633
male,55-64,british,middle_class,christian,single,13,no_qual,labour,leave,0,1,1,0,1,1,0.405952064085174
male,65-74,british,working_class,christian,separated,9,undergrad,labour,leave,1,1,1,1,1,1,0.294979948912514
male,45-54,british,working_class,christian,married,12,gcse,labour,remain,1,0,1,0,1,1,1.063930236460561
male,65-74,british,working_class,christian,married,4,no_qual,cons,leave,1,1,1,1,1,1,0.953619587836257
male,65-74,british,working_class,no_religion,married,5,gcse,ukip,leave,1,1,1,1,1,1,0.953619587836257
female,45-54,british,working_class,christian,married,13,a_level,cons,leave,1,0,1,0,1,1,1.4539955612109925
male,25-34,british,working_class,no_religion,married,13,undergrad,cons,remain,1,1,1,1,1,0,0.8755954223003604
female,35-44,british,middle_class,christian,married,14,postgrad,green_party,remain,1,0,1,1,1,0,0.6347752608775327
female,35-44,british,working_class,christian,married,8,a_level,cons,leave,1,1,1,0,1,0,1.3794695654499038
female,65-74,british,middle_class,christian,separated,3,no_qual,labour,no_vote,1,0,1,0,0,1,0.6516210369255603
female,35-44,british,working_class,christian,married,9,a_level,labour,leave,1,0,1,0,1,1,0.802901661979051
female,25-34,british,working_class,no_religion,married,4,no_qual,cons,no_vote,0,0,0,0,0,0,1.4319869097124118
female,35-44,british,working_class,no_religion,single,4,gcse,labour,leave,1,0,1,0,0,0,0.4014508309895255
female,85plus,british,middle_class,christian,widowed,5,no_qual,cons,no_vote,1,1,1,1,0,1,0.7136201999489447
male,45-54,british,middle_class,no_religion,married,14,undergrad,labour,remain,1,1,1,1,1,1,0.7480184552855446
male,25-34,british,working_class,christian,single,5,postgrad,cons,no_vote,0,0,1,0,0,0,0.6548011764749394
male,75-84,british,middle_class,no_religion,married,11,undergrad,cons,leave,1,1,1,1,0,1,0.8576160801167046
male,55-64,british,middle_class,christian,single,6,gcse,cons,no_vote,1,1,1,0,1,1,1.390910614192622
